,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Price,Location,MatchedDistricts,Description,Date,Lat,Lon,Bedrooms,Bathrooms,Apartment,WaterTank
660,660,660.0,660.0,130000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","For more info call or Whatsapp me on

+250788258203

Asking price is @ 130 millions

New and very nice house for sale at kibagabaga it has
5 Bedrooms 5 bathrooms very nice kitchen stinning room and dining room staff quarter water tank reservation
Very good neighbood kibagabaga
For more info call or Whatsapp me on
+250788258203",Posted On: 17-Nov-2019,-1.9342906000000002,30.117899600000005,5,5,False,True
661,661,661.0,661.0,28000000.0,KIMIRONKO,"KIMIRONKO, Rwanda","A 4 BEDROOM HOUSE FOR SALE AT KIMIRONKO [Rwf 28 000 000 ≈ $30108]
For more pictures and details: https://www.abahuza.com/property/a-4-bedroom-house-for-sale-at-kimironko-1573910082
It has 4 bedrooms, 2 bathrooms dressing room, living room, dining room, and kitchen. It is located on the road where new buildings are still being developed. It has panoramic view.
It takes 4min driving from ZINDIRO center, 9min driving from KIMIRONKO MARINE Supermarket, 2km (10min) from EXCELLA School and 8.5km from Free Trade Zone. It also takes 13km (28min driving) from Kigali city center and 5.5km (16min driving) from Airport.
Neighborhood name: KIMIRONKO
Price: Rwf 28 000 000 ≈ $30108
FOR MORE INFORMATION:
Phone/ WhatsApp: +250 788651421
Email: esercosltd@gmail.com
Office Address: No4, KN 2Avenue, Kigali City Center (CRYSTAL PLAZA, 2nd Floor -Upstairs of Fantastic Restaurant)",Posted On: 17-Nov-2019,-1.942618,30.1382016,4,2,False,False
662,662,662.0,662.0,,#NAME?,,"Commercial PLOT for sale with size of 1500 msq at price of 552 ,000, 000 RWF (600,000 $) price for a serious buyer . It is found Nyarugenge down town, NEAR CHIC AMD MIC BUILDINGS , Nyarugenge district in Kigali city
. It is best for Commercial modern buildings If you feel interested;
Are you investor, developper? Buy it today for a chance to have your own profit-making business and enjoy its benefits. For more details contact us on: +250788225193 whatsapp: +250738225193 or send an e-mail to: jerremyd2002@yahoo.fr",Posted On: 16-Nov-2019,,,,,False,False
663,663,663.0,663.0,65000000.0,KICUKIRO,"KICUKIRO, Rwanda","Beautiful house for Sale at Kicukiro nearby district at the main (tarmac) road with the following details:

. 3bedrooms,2bathrooms,dinning and sitting room, store room, boys quarters,big garden, ample car parking, modern kitchen.

Iyi nzu iri kuri Kaburimbo Kicukiro ni imali yipfushije ntibacike, yakodeshwa 400k Ku kwezi.

Call Omar:0784842444
Price:65,000,000Rwf",Posted On: 16-Nov-2019,-1.9854367,30.1036335,3,2,False,False
664,664,664.0,664.0,100000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","For more info call or Whatsapp me on

+250788258203

Asking price is @ 100 millions

New and very nice house for sale at kibagabaga it has
4 Bedrooms 3 bathrooms and kitchen stinning room and dining room staff quarter water tank reservation
For more info call or Whatsapp me on
+250788258203",Posted On: 16-Nov-2019,-1.9342906000000002,30.117899600000005,3,3,False,True
665,665,665.0,665.0,140000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","For more info call or Whatsapp me on
+250788258203

Asking price is @140 millions

New and very nice house for sale at kibagabaga it has
5 Bedrooms 5 bathrooms very nice kitchen stinning room and dining room
Staff quarter water tank reservation
For more info call or Whatsapp me on
+250788258203",Posted On: 16-Nov-2019,-1.9342906000000002,30.117899600000005,5,5,False,True
666,666,666.0,666.0,130000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","For more info call or Whatsapp me on
+250788258203

Asking price is @ 140 millions

New and very nice house for sale at kibagabaga it has
5 Bedrooms 5 bathrooms very nice kitchen stinning room and dining room staff quarter water tank reservation
Very good neighbood kibagabaga
For more info call or Whatsapp me on
+250788258203",Posted On: 16-Nov-2019,-1.9342906000000002,30.117899600000005,5,5,False,True
667,667,667.0,667.0,55000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri kimironko ifite chambre 4 tuwarete 2 saro saramange ni gikoni munzu igurishwa million 55 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 16-Nov-2019,-1.942618,30.1382016,4,2,False,False
668,668,668.0,668.0,70000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri hafi nu ruganda rwa Azam iri ahantu heza hafite viyu igurishwa million 70 ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu na magaze uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 16-Nov-2019,-1.942618,30.1382016,4,3,False,False
669,669,669.0,669.0,11000000.0,GASABOBUMBOGO,"GASABO, Rwanda",Please call;0788414950 Location:GASABO -Bumbogo,Posted On: 16-Nov-2019,-1.9523076000000001,30.1704795,,,False,False
670,670,670.0,670.0,8000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri masizi ifite chambre 4 na saro nini igurishwa million 8 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 16-Nov-2019,-1.942618,30.1382016,4,,False,False
671,671,671.0,671.0,5000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane yamake iri bumbogo mu kagari ka nyabikenke iri muri pariseri nini igurishwa million 5 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 16-Nov-2019,-1.942618,30.1382016,,,False,False
672,672,672.0,672.0,2500000.0,KIMIRONKO,"KIMIRONKO, Rwanda","Ndagurisha inzu yamake iri bumbogo hafi nu ruganda rwa Azam iri kumuhanda igurishwa million 2,500,000 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422",Posted On: 16-Nov-2019,-1.942618,30.1382016,,,False,False
673,673,673.0,673.0,40000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri kimironko ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 40 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 16-Nov-2019,-1.942618,30.1382016,4,3,False,False
674,674,674.0,674.0,90000000.0,RWANDA,,"4 bedrooms, 3 bathrooms with hotwater, large combined. Living room, dining room and kitchen fully loaded, 2 terrassas, outside African kitchen, boys quarters (2 rooms), huge parking (7 cars) et lovely garden. Rent : 800$/month and Sale : 100.000$ ou equiv in Frw
Contact +250789893874",Posted On: 15-Nov-2019,,,,3,False,False
675,675,675.0,675.0,25000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu ituzuye iri masizi ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 25 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.942618,30.1382016,4,3,False,False
676,676,676.0,676.0,12000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu ebyiri ziri muri pariseri nini harimo nizubucuruzi ziri imusave hafi nu ruganda rwa Azam zigurishwa million 12 ninzu zihendutse uzishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.942618,30.1382016,,,False,False
677,677,677.0,677.0,7000000.0,KIMIRONKO,"KIMIRONKO, Rwanda","Ndagurisha inzu nziza cyane iri bumbogo hafi nu ruganda rwa Azam ifite chambre 3 na saro na sitoke igurishwa million 7 ifite ibyangombwa ubishatse wayongera ifite pariseri nini uyishaka wa duhamagara kuri tel 0784969631,0783422422",Posted On: 15-Nov-2019,-1.942618,30.1382016,3,,False,False
678,678,678.0,678.0,60000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri muri karitsiye nziza cyane ifite chambre 4 tuwarete 2 saro saramange ni gikoni munzu igurishwa million 60 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.942618,30.1382016,4,2,False,False
679,679,679.0,679.0,350000000.0,KIYOVU,"KIYOVU, Rwanda","This big house available for sell in Kiyovu within a big plot 3338sqm. Good residential location close to the city center. Lively neighborhood with tarmac road access. The house has all basic facilities, a big parking lot and front yard with covered parking. Has a large garden on the side and a staff house in the back of the main house.
Inside is a living and dining room, big and spacious. 5 bedrooms, with a self contained master bedroom and 2 bathrooms used by the 3 rooms. Close to the dining room is a kitchen that is big and fitted with cabinets, as well as a storage room. 4 minutes drive to the city center on a busy day, and less than 2 minutes on a good day. It is sold at 350,000,000RWF
For more details contact us on: +250788225193 whatsapp: +250738225193 or send an e-mail to: jerremyd2002@.fr",Posted On: 15-Nov-2019,-1.9496584,30.06585,5,2,False,False
680,680,680.0,680.0,35000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri kimironko mwizindiro ifite chambre 4 tuwarete na saro 2 ni gikoni munzu igurishwa million 35 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.942618,30.1382016,4,,False,False
681,681,681.0,681.0,35000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri kimironko mwizindiro ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 35 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.942618,30.1382016,4,3,False,False
682,682,682.0,682.0,50000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri kimironko mwizindiro ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 50 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.942618,30.1382016,4,3,False,False
683,683,683.0,683.0,45000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri kimironko ifite chambre 4 tuwarete 2 saro saramange ni gikoni munzu igurishwa million 45 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.942618,30.1382016,4,2,False,False
684,684,684.0,684.0,55000000.0,KANOMBE,"KANOMBE, Rwanda",Ndagurisha inzu nziza cyane iri kanombe kuri cumi na gatanu 15 ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 55 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
685,685,685.0,685.0,50000000.0,KANOMBE,"KANOMBE, Rwanda",Ndagurisha inzu nziza cyane ikanombe ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 50 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
686,686,686.0,686.0,60000000.0,KIMIRONKO,"KIMIRONKO, Rwanda",Ndagurisha inzu nziza cyane iri kimironko kwa nayinzira hafi ni shuri rya egisera ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 60 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.942618,30.1382016,4,3,False,False
687,687,687.0,687.0,60000000.0,KANOMBE,"KANOMBE, Rwanda",Ndagurisha inzu nziza cyane iri kanombe cumi na kabiri 12 ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 60 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
688,688,688.0,688.0,45000000.0,KANOMBE,"KANOMBE, Rwanda",Ndagurisha inzu nziza cyane iri kanombe ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 45 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
689,689,689.0,689.0,55000000.0,"WWW.GOBELAND.COM,KANOMBE@55MILLIONS","KANOMBE, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in #KANOMBE@55,000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/20m
Price: 55.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
690,690,690.0,690.0,50000000.0,"WWW.GOBELAND.COM,KANOMBE@50MILLIONS","KANOMBE, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in #KANOMBE@50,000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/20m
Price: 50.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
691,691,691.0,691.0,90000000.0,KIBAGABAGAAHANTUHEZA,"KIBAGABAGA, Rwanda",Iyinzu ifite ibyumba 4 saro nasaramange igikoni cyomunzu dushe natuwarete 3 amakaro hose wahamagara 0786496425 Cg 0786398288,Posted On: 15-Nov-2019,-1.9342906000000002,30.117899600000005,4,3,False,False
692,692,692.0,692.0,22000000.0,MASORO-NEARMURINDIMARKET,"MASORO, Rwanda","This is the best unfinished house for SALE Kigali city, Gasabo district – it is located in MASORO, Near Murindi market , it is near RPF head office view with the following requirement:
4 bedrooms reserved space,
4 bathrooms reserved space,
4 toilets reserved space,
sitting (living) room reserved space,
Dinning rooms reserved space,
kitchen inside the house reserved space ,
Garden and car parking reserved space,
Has modern roofing,
It has parking ground & other home qualities.
The price of sale is 22,000,000 Rwf negotiable price for committed buyer.

CONTACT US AT: +250783348845 (WHATSAPP, VIBER, IMO) / +250725421235 or send an e-mail at: msconnect10@gmail.com.",Posted On: 15-Nov-2019,-1.8066418999999998,30.06669906,4,4,False,False
693,693,693.0,693.0,85000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

KIBAGABAGA House for sale with :5bedrooms,4bathrooms, kitchen

inzu igurishwa KIBAGABAGA.
Plotsize: 20mx30m
Price:85,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9342906000000002,30.117899600000005,5,4,False,False
694,694,694.0,694.0,60000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

KARUMUNA House for sale with :4bedrooms,2bathrooms, kitchen

inzu igurishwa KARUMUNA.
Plotsize: 20mx30m
Price:60,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,2,False,False
695,695,695.0,695.0,60000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

KANOMBE House for sale with :4bedrooms,3bathrooms, kitchen

inzu igurishwa KANOMBE.
Plotsize: 20mx30m
Price:60,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
696,696,696.0,696.0,80000000.0,GISOZIGAPOSHO,"GISOZI, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GISOZI House for sale with :4bedrooms,3bathrooms, kitchen

inzu igurishwa GISOZI.
Plotsize: 20mx30m
Price:80,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9164179000000001,30.0879685,4,3,False,False
697,697,697.0,697.0,60000000.0,GISOZI,"GISOZI, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GISOZI House for sale with :4bedrooms,2bathrooms, kitchen

inzu igurishwa GISOZI.
Plotsize: 20mx30m
Price:60,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9164179000000001,30.0879685,4,2,False,False
698,698,698.0,698.0,55000000.0,GISOZI,"GISOZI, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GISOZI House for sale with :4bedrooms,3bathrooms, kitchen

inzu igurishwa GISOZI.
Plotsize: 20mx30m
Price:55,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9164179000000001,30.0879685,4,3,False,False
699,699,699.0,699.0,85000000.0,GISOZIGAPOSHO,"GISOZI, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GISOZI House for sale with :4bedrooms,3bathrooms, kitchen

inzu igurishwa GISOZI.
Plotsize: 20mx30m
Price:85,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9164179000000001,30.0879685,4,3,False,False
700,700,700.0,700.0,38000000.0,GISOZI,"GISOZI, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GISOZI House for sale with :4bedrooms,2bathrooms, kitchen

inzu igurishwa GISOZI.
Plotsize: 20mx30m
Price:38,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9164179000000001,30.0879685,4,2,False,False
701,701,701.0,701.0,35000000.0,KIMIRONKO,"KIMIRONKO, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

KIMIRONKO House for sale with :4bedrooms,3bathrooms, kitchen

inzu igurishwa KIMIRONKO.
Plotsize: 20mx30m
Price:35,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.942618,30.1382016,4,3,False,False
702,702,702.0,702.0,40000000.0,GISOZI,"GISOZI, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GISOZI House for sale with :4bedrooms,2bathrooms, kitchen

inzu igurishwa GISOZI.
Plotsize: 20mx30m
Price:40,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9164179000000001,30.0879685,4,2,False,False
703,703,703.0,703.0,50000000.0,KAGARAMA,"KAGARAMA, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

KAGARAMA House for sale with :4bedrooms,3bathrooms, kitchen

inzu igurishwa KAGARAMA.
Plotsize: 20mx30m
Price:50,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9929442,30.114837100000003,4,3,False,False
704,704,704.0,704.0,45000000.0,KAGARAMA,"KAGARAMA, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

KAGARAMA House for sale with :4bedrooms,3bathrooms, kitchen

inzu igurishwa KAGARAMA.
Plotsize: 20mx30m
Price:45,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9929442,30.114837100000003,4,3,False,False
705,705,705.0,705.0,200000000.0,2GIKONDO,"GIKONDO, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GIKONDO House for sale with :8bedrooms,6bathrooms, kitchen

inzu igurishwa GIKONDO.
Plotsize: 20mx30m
Price:200,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9646631,30.064435800000002,8,6,False,False
706,706,706.0,706.0,100000000.0,1KINYINYA,,"kivu property real estate

call: 0788817157
whatsapp: 0788251510

KINYINYA House for sale with :5bedrooms,4bathrooms, kitchen

inzu igurishwa KINYINYA.
Plotsize: 20mx30m
Price:100,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,,,5,4,False,False
707,707,707.0,707.0,45000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

KANOMBE House for sale with :4bedrooms,3bathrooms, kitchen

inzu igurishwa KANOMBE.
Plotsize: 20mx30m
Price:45,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
708,708,708.0,708.0,35000000.0,GIKONDO,"GIKONDO, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GIKONDO House for sale with :4bedrooms,2bathrooms, kitchen

inzu igurishwa GIKONDO.
Plotsize: 20mx30m
Price:35,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9646631,30.064435800000002,4,2,False,False
709,709,709.0,709.0,35000000.0,GIKONDO,"GIKONDO, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GIKONDO House for sale with :4bedrooms,2bathrooms, kitchen

inzu igurishwa GIKONDO.
Plotsize: 20mx30m
Price:35,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9646631,30.064435800000002,4,2,False,False
710,710,710.0,710.0,45000000.0,GIKONDO,"GIKONDO, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GIKONDO House for sale with :5bedrooms,2bathrooms, kitchen

inzu igurishwa GIKONDO.
Plotsize: 20mx30m
Price:45,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9646631,30.064435800000002,5,2,False,False
711,711,711.0,711.0,45000000.0,GIKONDO,"GIKONDO, Rwanda","kivu property real estate

call: 0788817157
whatsapp: 0788251510

GIKONDO House for sale with :4bedrooms,3bathrooms, kitchen

inzu igurishwa GIKONDO.
Plotsize: 20mx30m
Price:45,000,000 frws

Call :078817157
whatsapp: 0788251510",Posted On: 15-Nov-2019,-1.9646631,30.064435800000002,4,3,False,False
712,712,712.0,712.0,95000000.0,KAGUGU,"KAGUGU, Rwanda","For more info call or Whatsapp me on
+250788258203

Asking price is @95 millions

New house for sale at kagugu it has
4 Bedrooms 3 bathrooms and kitchen stinning room and dining room staff quarter water tank reservation
Very good neighbood kagugu
For more info call or Whatsapp me on
+250788258203",Posted On: 15-Nov-2019,-1.9127471,30.0863809,3,3,False,True
713,713,713.0,713.0,140000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","For more info call or or Whatsapp me on
+250788258203

Asking price is @140 millions

Nice house for sale at kibagabaga it has
5 Bedrooms 5 bathrooms very nice kitchen stinning room and dining room staff quarter water tank reservation
Very good neighbood kibagabaga
For more info call or Whatsapp me on
+250788258203",Posted On: 15-Nov-2019,-1.9342906000000002,30.117899600000005,5,5,False,True
714,714,714.0,714.0,130000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","For more info call or Whatsapp me on
+250788258203

Asking price is @ 130 million
New and very nice house for sale at kibagabaga it has
5 Bedrooms 5 bathrooms very nice kitchen stinning room and dining room staff quarter water tank reservation
Very good neighbood kibagabaga
For more info call or Whatsapp me on
+250788258203",Posted On: 15-Nov-2019,-1.9342906000000002,30.117899600000005,5,5,False,True
715,715,715.0,715.0,27000000.0,@FESTUS,"KABEZA, Rwanda","Call or whatsapp: +250784246650
House for sale in kabeza 37,000.000 frw.
has 4-bedrooms, 2-bathrooms, sittingroom, diningroom, kitchen, annex, parking, small garden. Plot size: 20/20m
Price: 27.000.000Rwf negotiable.
For more informations:
Call or whatsapp: +250784246650
email:festussibo28@gmail.com",Posted On: 15-Nov-2019,-1.97182785,30.13199711,4,2,False,False
716,716,716.0,716.0,52000000.0,,"KANOMBE, Rwanda","Tubafitiye inzunziza cyane kanombe
ifite ibyumba 4
nadushe natuwarete 3
nakwizine nannexes
mwaduhamagara
0784455496
0785477479",Posted On: 15-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
717,717,717.0,717.0,44000000.0,,,"Ifite ibyumba 4
nadushe natuwarete 2
nakwizine nannexes
0784455496
0785477479",Posted On: 14-Nov-2019,,,4,2,False,False
718,718,718.0,718.0,100000000.0,,,"Ifite ibyumba 4
nadushe natuwarete 3
narwambariro
nakwizine namazuyabakozi
parikingi najaride binini
0784455496
0785477479",Posted On: 14-Nov-2019,,,4,3,False,False
719,719,719.0,719.0,100000000.0,,,"Ifite ibyumba 4
nadushe natuwarete 3
nakwizine nannexes
0785477479
0784455496",Posted On: 14-Nov-2019,,,4,3,False,False
720,720,720.0,720.0,52000000.0,,,"Ifite ibyumba 4
nadushe natuwarete 3
nakwizine nannexes
0784455496
0785477479",Posted On: 14-Nov-2019,,,4,3,False,False
721,721,721.0,721.0,100000000.0,WWW.GOBELANDHOUSE.COMISSELLINGAHOUSEATKICUKIRO@100.000.000RWF,"KICUKIRO, Rwanda","Gobelandhouse.com is selling a house at Kicukiro- Kagarama at 100.000.000Rwf. It has 4 bedrooms, 3 bathrooms, Office, sitting room, dining room, kitchen, annex, boy’s quarters, outside kitchen, store, It has also parking for more than 3 cars and the modern garden. It has a water tank supply.

Plot size: 30x30m
Price: 100.000.000Rwf
Location: Kicukiro in 200 meters from a tarmac road
For more information about: Website: www.gobelandhouse.com Call or Whatsapp:0784544916 E-mail: edmondkwizera12@gmail.com

Office location: Street number: KG 11 Av Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd-floor office No: 03.",Posted On: 14-Nov-2019,-1.9854367,30.1036335,4,3,False,True
722,722,722.0,722.0,100000000.0,WWW.GOBELANDHOUSE.COMISSELLINGAHOUSEATKICUKIRO@1ILLIONS,"KICUKIRO, Rwanda","Gobelandhouse.com is selling a house at Kicukiro- Kagarama at100.000.000Rwf. It has 4 bedrooms, 3 bathrooms, Office, sitting room, dining room, kitchen, annex, boy’s quarters, outside kitchen, store, It has also parking for more than 3 cars and the modern garden. It has a water tank supply.

Plot size: 30x30m
Price: 100.000.000Rwf
Location: Kicukiro in 200 meters from a tarmac road
For more information about: Website: www.gobelandhouse.com Call or Whatsapp:0784544916 E-mail: edmondkwizera12@gmail.com

Office location: Street number: KG 11 Av Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd-floor office No: 03.",Posted On: 14-Nov-2019,-1.9854367,30.1036335,4,3,False,True
723,723,723.0,723.0,45000000.0,WWW.GOBELANDHOUSE.COMISSELLINGAHOUSEATKANOMBE@ILLIONS,"KANOMBE, Rwanda","Gobelandhouse.com is selling a house at Kanombe at 45.000.000Rwf. It has 4 bedrooms, 3 bathrooms, a sitting room, dining room, kitchen, annex, boy’s quarters, outside kitchen, store, It has also parking for more than 3 cars and the modern garden. It has a water tank supply.

Plot size: 20/30m
Price: 45.000.000Rwf
Location: Kanombe near Military hospital
For more information about: Website: www.gobelandhouse.com Call or Whatsapp:0784544916 E-mail: edmondkwizera12@gmail.com

Office location: Street number: KG 11 Av Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd-floor office No: 03.",Posted On: 14-Nov-2019,-1.9617271,30.146460700000002,4,3,False,True
724,724,724.0,724.0,35000000.0,WWW.GOBELANDHOUSE.COMISSELLINGAHOUSEATKIMIRONKO@35.000.000RWF,"KIMIRONKO, Rwanda","Gobelandhouse.com is selling a house At Kanzenze @35.000.000Rwf. It has 4 bedrooms, 2 bathrooms, a sitting room, dining room, kitchen, annex, boy’s quarters, outside kitchen, store, It has also parking for more than 9-cars and the modern garden. It has a water tank supply.

Plot size: 25/20m
Location: Kanzenze
Price: 35.000.000Rwf
For more information about: Website: www.gobelandhouse.com Call or Whatsapp: 0784544916

Office location: Street number: KG 11 Av Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd-floor office No: 03.",Posted On: 14-Nov-2019,-1.942618,30.1382016,4,2,False,True
